Hour	 Total_subsurface_storage	 Total_surface_storage	 Total_surface_runoff	 ET	
4782	 2282177158.9169836	 662.0286319949787	 1006.0822714112988	 0	
4783	 2282014877.17608	 661.8831298885382	 1005.8383081665608	 0	
4784	 2281514108.880566	 657.5564228302708	 998.0550985057237	 0	
4785	 2281129477.020982	 657.9393251118611	 998.3119778153033	 0	
4786	 2280958400.681145	 660.5765874234518	 1003.0681266149628	 0	
4787	 2280794187.044797	 661.5958969175123	 1005.1918724996324	 0	
4788	 2280619039.684107	 661.9177519105356	 1005.9076070042681	 0	
4789	 2280440287.0648785	 662.030324772951	 1006.1555922995102	 0	
4790	 2280237759.5772524	 661.8607790827693	 1005.8669643087252	 0	
4791	 2280004976.232688	 661.5672333047936	 1005.3265567119465	 0	
4792	 2279304530.6905684	 658.0954134137869	 999.0626170718692	 0	
4793	 2278470814.515966	 655.6311463321516	 994.3216609521563	 0	
4794	 2277528861.64025	 653.4509220056319	 990.2088875906724	 0	
4795	 2276770418.0891294	 653.0251729055731	 989.2687781762698	 0	
4796	 2276173449.03798	 653.4100636009637	 989.9306173858306	 0	
4797	 2275713296.391732	 654.2281508572756	 991.4325682090375	 0	
4798	 2275295640.8540063	 654.8396788413978	 992.6031002818669	 0	
4799	 2274915143.014847	 655.3846338824865	 993.6324410664446	 0	
4800	 2274567502.9930196	 655.9071287157464	 994.6131378248475	 0	
4801	 2274254980.3508196	 656.79044213487	 996.2362545688995	 0	
4802	 2273981601.374327	 657.9577331283887	 998.407271359082	 0	
4803	 2273867142.024459	 660.449732109709	 1002.996083467048	 0	
4804	 2273753344.918831	 661.4463845872922	 1005.0462103604025	 0	
4805	 2273630418.4830585	 661.7108879447817	 1005.639724175343	 0	
4806	 2273335889.0468206	 659.5248962929332	 1001.7373736828199	 0	
4807	 2272922588.3272367	 657.5021433036511	 997.8964777513007	 0	
4808	 2272225923.8799834	 653.7245390020579	 990.9798701385042	 0	
4809	 2271684569.70202	 654.7238671263984	 992.3968310900455	 0	
4810	 2271085409.576921	 654.8319181625673	 992.6860176791145	 0	
4811	 2270427775.407692	 654.5694227552127	 992.2664000375587	 0	
4812	 2269694729.360119	 654.05240158146	 991.3540537105328	 0	
4813	 2269023882.1158485	 654.1931580671304	 991.5756716444329	 0	
4814	 2268376878.768146	 654.3481877863603	 991.8800194772708	 0	
4815	 2267675472.0201225	 653.7856892120565	 990.9245116609934	 0	
4816	 2267040932.918526	 654.0037459684727	 991.278405618017	 0	
4817	 2266460822.3321743	 654.5820095023176	 992.3310558577124	 0	
4818	 2266003754.360937	 658.5501783895386	 999.4476352611996	 0	
4819	 2265903813.631892	 660.0437484608744	 1002.5046949986186	 0	
4820	 2265793568.8405204	 660.5197217591507	 1003.5275497686376	 0	
4821	 2265366645.6732187	 660.4982350874343	 1003.5445019488917	 0	
4822	 2264967608.533787	 660.5593244263093	 1003.6591415154154	 0	
4823	 2264589483.115384	 660.6298667981597	 1003.8015870580232	 0	
4824	 2264226221.226908	 660.6880502449496	 1003.9271191791343	 0	
4825	 2264125148.86891	 660.9634749671528	 1004.44126922969	 0	
4826	 2264013054.655871	 661.0090247068638	 1004.5636728960336	 0	
4827	 2263596117.861814	 657.290278601873	 997.9179387270814	 0	
4828	 2263163594.710656	 655.3199323091628	 994.0621873505735	 0	
4829	 2262723436.2651215	 653.963552812164	 991.4798200368682	 0	
4830	 2262281512.156188	 652.8578686089588	 989.452709673404	 0	
4831	 2261643723.3512936	 650.7193099512665	 985.5336157230626	 0	
4832	 2260592314.075378	 646.2476412626506	 977.1584416254648	 0	
4833	 2259721936.8968377	 647.2716987131287	 978.5525837410892	 0	
4834	 2258714502.1087227	 646.9958107483438	 978.132682425109	 0	
4835	 2257566007.225907	 646.1292241003741	 976.5480570416393	 0	
4836	 2256255341.5898757	 644.883581765816	 974.1975943161152	 0	
4837	 2255048886.9722843	 644.5213258653617	 973.4075850149612	 0	
4838	 2253938833.2194023	 644.7227891370206	 973.7321400383735	 0	
4839	 2252915354.6131964	 645.2035879933401	 974.6322559115055	 0	
4840	 2252147828.131031	 647.3775590255332	 978.6518833900653	 0	
4841	 2251660096.8355026	 651.3368994386028	 986.1312867378564	 0	
4842	 2251699709.1983232	 657.2310688316287	 997.4172976068708	 0	
4843	 2251726615.4459333	 659.1992653233847	 1001.7094212695563	 0	
4844	 2251741721.288183	 659.9142642763138	 1003.281445929243	 0	
4845	 2251751622.3319855	 660.4132333664255	 1004.0264970065309	 0	
4846	 2251740520.545884	 660.5198463497687	 1004.025237235423	 0	
4847	 2251706863.1781597	 660.414628887076	 1003.7434279307424	 0	
4848	 2251655224.1951447	 660.2449585358436	 1003.3935357174907	 0	
4849	 2251591299.3737435	 660.154884919961	 1003.2095148747054	 0	
4850	 2251197337.6606555	 656.3044954941363	 996.3351559488535	 0	
4851	 2250799993.939835	 654.439516905988	 992.6919038475579	 0	
4852	 2250374853.1651692	 652.855555126576	 989.7760877574592	 0	
4853	 2249936927.895661	 651.5928053739674	 987.3069153023068	 0	
4854	 2249499615.8266935	 650.5273173713856	 985.2273939367656	 0	
4855	 2248836265.405309	 648.1598731562871	 980.7915282029352	 0	
4856	 2247710770.8610754	 643.0570781451341	 971.264905841589	 0	
4857	 2246816218.279697	 644.595450166872	 973.5191932476196	 0	
4858	 2245906816.7450786	 645.8121100136788	 975.8649157498613	 0	
4859	 2245014769.0004945	 646.9274813320053	 978.0538329924431	 0	
4860	 2244153541.3483114	 648.0591145572703	 980.2548663705625	 0	
4861	 2243571549.5898786	 651.3648917955757	 986.4354161190636	 0	
4862	 2243535118.25329	 656.7095301020304	 996.6277963058757	 0	
4863	 2243477975.5229416	 658.4070631421527	 1000.3540310735264	 0	
4864	 2243404669.7528157	 658.8974605623197	 1001.477860493284	 0	
4865	 2243305891.824885	 658.8842973099667	 1001.5087999402466	 0	
4866	 2242476543.929842	 652.8951894345769	 990.4619881083344	 0	
4867	 2241696538.758881	 650.1458748181985	 984.788246767926	 0	
4868	 2241002132.594094	 648.6049638187051	 981.6411985894223	 0	
4869	 2240420267.4613466	 647.6278189786563	 979.6930069325	 0	
4870	 2239900652.4053373	 647.5690487361442	 979.492258116747	 0	
4871	 2239435967.43312	 647.8210910583051	 979.9549013221762	 0	
4872	 2239018784.374296	 648.146224896136	 980.5862678677208	 0	
4873	 2238639123.9051504	 648.7193837197935	 981.6769625411723	 0	
4874	 2238292956.594223	 649.3573887003075	 982.9107198243864	 0	
4875	 2237976736.659986	 649.9753013454898	 984.1160233568544	 0	
4876	 2237729979.8689985	 652.2382428102616	 988.3374580202106	 0	
4877	 2237585008.4186287	 657.2977884355806	 997.9037027914393	 0	
4878	 2237581506.272595	 659.0166463517996	 1001.6376876314712	 0	
4879	 2237500840.038441	 658.7087126211628	 1001.2884268063693	 0	
4880	 2236625471.3501754	 649.8785514536179	 985.0145277339678	 0	
4881	 2235967640.897748	 649.4085284910593	 983.2167139412869	 0	
4882	 2235378395.38688	 650.4177339037085	 984.9505069882861	 0	
4883	 2234881615.7959223	 652.2042459110055	 988.3533039844224	 0	
4884	 2234813166.4183407	 656.887660794904	 997.1952792045713	 0	
4885	 2234711879.805322	 658.0746651989448	 999.9081933306281	 0	
4886	 2233711341.907229	 650.5724934950356	 986.2651177528845	 0	
4887	 2232285593.3218403	 644.1621450628872	 973.7838870382075	 0	
4888	 2231065988.5639186	 642.7861900469725	 970.5532749822024	 0	
4889	 2230025561.280739	 643.1326363796915	 971.0035362166519	 0	
4890	 2229148677.973642	 644.0763176466479	 972.7680648900416	 0	
4891	 2228514281.128113	 645.2541942591802	 975.0299069574007	 0	
4892	 2228052878.529683	 646.1882119445917	 976.869560334826	 0	
4893	 2227723513.6971865	 646.7002879799202	 977.9112861067911	 0	
4894	 2227436684.1217265	 647.3541337423733	 979.1629386606404	 0	
4895	 2227187264.4681273	 648.0222203007086	 980.4525792105235	 0	
4896	 2226972878.8725867	 648.7012857764269	 981.7671427484411	 0	
4897	 2226786917.601269	 649.9806604827348	 984.1837911638195	 0	
4898	 2226625994.90457	 651.2836048744117	 986.7114301773844	 0	
4899	 2226487617.0634923	 652.4348931298172	 988.9724738306127	 0	
4900	 2226387296.823323	 654.9550332446979	 993.7407784613597	 0	
4901	 2226423464.660171	 658.1178967499877	 999.8559056974542	 0	
4902	 2226459669.904955	 659.1267809533349	 1002.0787439806809	 0	
4903	 2226422547.058632	 658.7302231459471	 1001.4755105465354	 0	
4904	 2225754938.648319	 650.8250448476279	 986.8829318880704	 0	
4905	 2225368267.5179434	 651.7927334800839	 987.8214632950068	 0	
4906	 2225080648.342997	 656.7206433024046	 996.943217576355	 0	
4907	 2224686751.372651	 658.1832184307655	 1000.1998085264646	 0	
4908	 2224010162.876203	 652.5753703135615	 990.0742717800528	 0	
4909	 2223265587.6669445	 649.7916674329144	 984.3910716906876	 0	
4910	 2222408121.746752	 647.4445178244569	 979.7654474433067	 0	
4911	 2221403688.820094	 644.8516715291187	 974.7884002180065	 0	
4912	 2220393385.390242	 642.942750656019	 971.0497578542647	 0	
4913	 2219387307.903669	 641.3423420290595	 967.9461549137374	 0	
4914	 2218407335.4705725	 640.0078262846589	 965.3648765376464	 0	
4915	 2217768670.9011464	 641.4665297480096	 967.8632961215152	 0	
4916	 2217380583.9401116	 643.9047020383429	 972.4341648241668	 0	
4917	 2217169563.875885	 646.6676643124977	 977.7334707155042	 0	
4918	 2216986754.1222234	 648.1371320854961	 980.7225292166543	 0	
4919	 2216828518.0594	 649.1352217536206	 982.7167325118869	 0	
4920	 2216692710.932598	 649.9586575144496	 984.33151443959	 0	
4921	 2216570120.8386235	 651.4999671457975	 987.2443890857988	 0	
4922	 2216472957.095843	 653.3420644477279	 990.7934522492948	 0	
4923	 2216539328.1950893	 657.3951424644426	 998.4718331877596	 0	
4924	 2216605067.5356097	 658.93060928777	 1001.7550775040934	 0	
4925	 2216663987.1910872	 659.419303393155	 1002.853757156806	 0	
4926	 2216575041.80198	 659.3969859197899	 1002.8722850034322	 0	
4927	 2216325129.730257	 655.1601463872682	 995.0444553652613	 0	
4928	 2215771795.5383687	 650.5509063937528	 986.1327038276179	 0	
4929	 2215422430.5630436	 651.9060017283412	 988.1083581418895	 0	
4930	 2215065454.8360925	 652.7556035570439	 989.7933411754877	 0	
4931	 2214633159.1380715	 652.5069219368138	 989.4600626715567	 0	
4932	 2214017201.935793	 650.8428444302274	 986.401711248338	 0	
4933	 2213273408.383708	 648.786140637377	 982.4674697032453	 0	
4934	 2212323422.5324655	 645.7759367135355	 976.7533086604781	 0	
4935	 2211126059.4680595	 641.9818606347795	 969.540209211643	 0	
4936	 2210029755.6102247	 640.3605455468555	 966.1973770625709	 0	
4937	 2209029281.9915257	 639.5729025055642	 964.5880664702636	 0	
4938	 2208132242.841818	 639.1968716723374	 963.8286357764757	 0	
4939	 2207568151.5077777	 640.9799857563178	 967.0169017314485	 0	
4940	 2207236019.624173	 643.524080845621	 971.8161351794481	 0	
4941	 2207064907.8140364	 646.3547647022605	 977.2463525803652	 0	
4942	 2206920452.3818393	 647.8502896296066	 980.2868733243688	 0	
4943	 2206799308.3580804	 648.8991998835891	 982.375057527922	 0	
4944	 2206696866.5360036	 649.7431830567766	 984.0319200462982	 0	
4945	 2206607853.5225153	 650.9400966055117	 986.314940275791	 0	
4946	 2206534601.634745	 652.188716406253	 988.7353476388405	 0	
4947	 2206482611.102013	 653.4797502818632	 991.2484941047712	 0	
4948	 2206440268.219197	 654.7150998322572	 993.6690755896277	 0	
4949	 2206417126.067805	 657.7198223318438	 999.357191193882	 0	
4950	 2206493180.673443	 658.8074973592051	 1001.6991137863627	 0	
4951	 2206486657.794308	 658.3456295371011	 1000.9852496933149	 0	
4952	 2205992857.546969	 651.7199655852239	 988.7393428717514	 0	
4953	 2205748689.5441127	 652.9170130927267	 990.2371467564923	 0	
4954	 2205297220.067209	 650.6626996564963	 986.1831712848417	 0	
4955	 2204620437.6530037	 647.4595348274049	 980.1191985966258	 0	
4956	 2203684419.3820915	 643.9728243463503	 973.4327603135263	 0	
4957	 2202731204.342456	 642.4856599476717	 970.3572872079873	 0	
4958	 2201704692.171887	 641.038712930723	 967.568470768093	 0	
4959	 2200562443.756857	 639.1636341542591	 964.0328613863978	 0	
4960	 2199444051.6248727	 637.1906805032952	 960.2819007401055	 0	
4961	 2198353061.759488	 635.2786559904766	 956.6329140294494	 0	
4962	 2197305018.553754	 633.5018370134774	 953.2394423898572	 0	
4963	 2196719492.3320875	 635.100959075981	 955.9145050125957	 0	
4964	 2196428669.370641	 637.8517423607336	 961.0169837249788	 0	
4965	 2196318133.365095	 640.7530064308644	 966.5556243445933	 0	
4966	 2196257322.628852	 643.2000727971636	 971.3099087031683	 0	
4967	 2196231550.839298	 645.2234957663445	 975.2564041029618	 0	
4968	 2196234377.0687866	 646.8330807715483	 978.4080701384331	 0	
4969	 2196264315.5590844	 648.614472925105	 981.8345837777171	 0	
4970	 2196312558.4462276	 650.3866552690616	 985.2691623049147	 0	
4971	 2196375179.29091	 652.1124217119659	 988.6295720471171	 0	
4972	 2196421876.834611	 654.3783636596341	 992.9887443727531	 0	
4973	 2196549464.7151628	 657.7919771024152	 999.5392035092704	 0	
4974	 2196676109.4216857	 659.0154596765783	 1002.1817155786324	 0	
4975	 2196758557.912124	 659.0825776730335	 1002.4620651404671	 0	
4976	 2196485987.6319766	 653.8946295150546	 992.902010492088	 0	
4977	 2196371155.540724	 654.5553037290853	 993.5731268050353	 0	
4978	 2196179496.32647	 653.9172069057488	 992.4366644907574	 0	
4979	 2195906723.892425	 652.9158758923784	 990.5532393473153	 0	
4980	 2195532665.0183525	 651.7027846743416	 988.2318648622609	 0	
4981	 2195082075.9699397	 650.353285565995	 985.6357329752715	 0	
4982	 2194541487.3120823	 648.7994958720695	 982.653806012336	 0	
4983	 2193899348.44582	 647.0438579594274	 979.2868999397172	 0	
4984	 2193260974.443482	 645.8337843487177	 976.8975432144894	 0	
4985	 2192625308.568755	 644.8294379467475	 974.9409999653903	 0	
4986	 2192007134.072252	 643.9639155127487	 973.2644393174841	 0	
4987	 2191628002.424662	 644.8861626384764	 974.8520407977667	 0	
4988	 2191413867.382751	 646.5911440013128	 978.0533498552312	 0	
4989	 2191310123.1550183	 648.6742736674996	 982.0470043090553	 0	
4990	 2191218734.6883163	 649.8440473525553	 984.4198888033478	 0	
4991	 2191139351.5404673	 650.7061776234284	 986.1358050436388	 0	
4992	 2191070341.055272	 651.4233782394771	 987.5461122400603	 0	
4993	 2191011381.569974	 652.5962193675125	 989.7781268809172	 0	
4994	 2190970587.1194735	 654.0558848948683	 992.5903150509557	 0	
4995	 2191048820.462163	 657.2503087551869	 998.6458886378156	 0	
4996	 2191129229.9105306	 658.5561635902353	 1001.4109917893511	 0	
4997	 2191204304.730299	 658.9765982088875	 1002.3530199447747	 0	
4998	 2191270087.6969037	 658.8994728271092	 1002.262874261808	 0	
4999	 2191055155.8522224	 654.8907604309036	 994.854271319598	 0	
5000	 2190581389.6486187	 649.8448396511948	 985.1686375079687	 0	
5001	 2190212630.0205207	 650.097842744499	 985.0776382940404	 0	
5002	 2189862222.192759	 651.0604322772566	 986.8446351346412	 0	
5003	 2189520549.9084663	 651.9111962275342	 988.5305657804372	 0	
5004	 2189122539.6376576	 651.9594167902185	 988.7308452477171	 0	
5005	 2188636804.934611	 651.0235386548666	 987.0323326028125	 0	
5006	 2188021340.3022394	 649.3315390248673	 983.8385247559495	 0	
5007	 2187238496.912429	 647.0705628904067	 979.5266061846546	 0	
5008	 2186462581.562352	 645.7043448365134	 976.7920054817379	 0	
5009	 2185697579.0903955	 644.6902407255027	 974.793942546452	 0	
5010	 2184956688.9668016	 643.8932235154251	 973.2383919423023	 0	
5011	 2184501139.2566	 645.3869235383709	 975.8717903488448	 0	
5012	 2184230871.4482007	 647.3819610046447	 979.6633534616287	 0	
5013	 2184061937.5511827	 648.8453189276165	 982.5605779582058	 0	
5014	 2183922041.4787097	 650.5676566774599	 985.8812655257968	 0	
5015	 2183817560.007113	 652.5369671868133	 989.68202868704	 0	
5016	 2183891648.005857	 656.4966245066437	 997.1904533371043	 0	
5017	 2183966433.519027	 657.9523370956297	 1000.3087704203484	 0	
5018	 2184037446.8108087	 658.4545344225305	 1001.4179430519619	 0	
5019	 2184107681.45505	 658.5619611401262	 1001.6742547279964	 0	
5020	 2184016461.9378314	 658.4867995925578	 1001.5476167970353	 0	
5021	 2183900044.0938444	 655.0753073849125	 995.2423646673932	 0	
5022	 2183788103.807105	 653.250827932833	 991.5278792321989	 0	
5023	 2183519565.706262	 651.5044339534536	 988.1092010594534	 0	
5024	 2183023335.7735305	 648.4060755722812	 982.2536992743323	 0	
5025	 2182282675.489913	 636.6824870164893	 960.6771085279004	 0	
5026	 2181983052.6097717	 647.2619240895505	 978.61880962914	 0	
5027	 2181549409.1612267	 649.4104237552539	 983.5611848910752	 0	
5028	 2180904353.2619357	 648.1715530436318	 981.6303907127893	 0	
5029	 2180111180.5581384	 645.9017394718386	 977.3773609464478	 0	
5030	 2179111473.7347646	 642.5931358679617	 971.1076783016651	 0	
5031	 2177871764.7495427	 638.5796333498096	 963.4836034528862	 0	
5032	 2176826259.3798394	 637.8647399460632	 961.7559686231849	 0	
5033	 2175945129.3965797	 638.3710098057804	 962.5711560349642	 0	
5034	 2175221766.823243	 639.4016347769057	 964.4889950901593	 0	
5035	 2174812792.8666244	 641.6748836767168	 968.7179119926107	 0	
5036	 2174614324.8286996	 644.2453721582986	 973.626066033141	 0	
5037	 2174549815.613243	 646.6312706887485	 978.250406697814	 0	
5038	 2174495161.4876556	 647.9200305223841	 980.8633442665363	 0	
5039	 2174450385.871598	 648.7943980260019	 982.6049964893616	 0	
5040	 2174416256.439954	 649.4733844045338	 983.9395496289006	 0	
5041	 2174404953.6360674	 652.1466292353367	 988.9120714853008	 0	
5042	 2174513861.721731	 656.4500815633215	 997.1197976796446	 0	
5043	 2174626081.2515903	 658.0591691629944	 1000.5677681007593	 0	
5044	 2174728138.8176622	 658.4305387108878	 1001.456113479935	 0	
5045	 2174666955.3701253	 655.1395868561223	 995.4244194471172	 0	
5046	 2174566739.5939455	 651.9823899093358	 989.2699209454828	 0	
5047	 2174318886.2170377	 650.4858727835087	 986.1707796410263	 0	
5048	 2173886301.7504754	 648.1692879196761	 981.7654201934515	 0	
5049	 2173245858.228349	 637.5026344978444	 962.1848263359354	 0	
5050	 2173320325.248386	 651.7106647131866	 986.9134078221679	 0	
5051	 2173383261.408853	 656.2062188728091	 996.5944129638672	 0	
5052	 2173410633.732949	 657.2820992799975	 999.1893211635021	 0	
5053	 2173419861.058447	 657.459324019804	 999.6578484749783	 0	
5054	 2172908473.4342833	 652.7244992619591	 990.9427693070884	 0	
5055	 2172237557.0382004	 649.5602538785287	 984.6346753240266	 0	
5056	 2171583558.2007422	 648.125036147673	 981.6426817878856	 0	
5057	 2170938375.7488294	 647.1391272447393	 979.6818382684991	 0	
5058	 2170318424.6794868	 646.3123770272164	 978.0781676298369	 0	
5059	 2169866935.9224563	 646.2781636310773	 977.9361543054254	 0	
5060	 2169555343.3724356	 646.509188810777	 978.357034295916	 0	
5061	 2169360068.04241	 646.7675770387449	 978.8586725155212	 0	
5062	 2169197426.8638473	 647.2859988962293	 979.8367692385979	 0	
5063	 2169062891.548182	 647.8459190724159	 980.9164142594058	 0	
5064	 2168951553.0097537	 648.404979114668	 982.0005568279801	 0	
5065	 2168854724.960917	 650.2021998614368	 985.3511577006826	 0	
5066	 2168795364.284663	 652.8564070049566	 990.4132354502427	 0	
5067	 2168869863.658713	 656.4915965004944	 997.402477721906	 0	
5068	 2168951091.990115	 657.9696005312464	 1000.5354665527763	 0	
5069	 2169018028.384678	 658.0623357919674	 1000.8865527279944	 0	
5070	 2168863429.1056414	 652.8437962772931	 991.2799793684222	 0	
5071	 2168549450.960381	 650.3871990210564	 986.2187341813409	 0	
5072	 2168039428.7744074	 647.4944624105899	 980.6341792164911	 0	
5073	 2167288167.0917115	 636.0509913469776	 959.6029278107776	 0	
5074	 2167340158.752094	 651.0887022921912	 985.7207973867116	 0	
5075	 2167387440.199005	 655.959599840161	 996.166232633339	 0	
5076	 2167394933.1403456	 657.14151180724	 999.0030996809851	 0	
5077	 2167392027.522391	 657.4555839605671	 999.7371810592952	 0	
5078	 2167377455.581251	 657.4920595029427	 999.8269715164774	 0	
5079	 2167347278.6917295	 657.4098855812741	 999.67078823864	 0	
5080	 2166735825.199548	 652.5872349003386	 990.7757618436818	 0	
5081	 2165998756.268292	 649.4357344362053	 984.4933156010378	 0	
5082	 2165191926.667197	 647.023081835915	 979.7246430725198	 0	
5083	 2164553905.289171	 646.32664256757	 978.1932155741006	 0	
5084	 2164077669.908583	 646.332894410494	 978.1303977881756	 0	
5085	 2163747284.6336875	 646.6225304449799	 978.6681684734275	 0	
5086	 2163484561.576351	 647.3205352574834	 979.9805687700194	 0	
5087	 2163277994.3255596	 648.1295573555667	 981.5366957477316	 0	
5088	 2163116219.856253	 648.9426465088605	 983.1135222946313	 0	
5089	 2163030733.553479	 654.8871233293495	 994.11451963405	 0	
5090	 2163094746.6607637	 657.135486223756	 998.8915478834623	 0	
5091	 2163156733.6828895	 657.9024826804464	 1000.5901520152565	 0	
5092	 2163212010.756382	 658.030167975727	 1000.9143116961964	 0	
5093	 2163082602.396937	 655.0456173359142	 995.4146352125248	 0	
5094	 2162919063.115561	 652.535547929377	 990.4794670463899	 0	
5095	 2162546827.038538	 649.8553553727035	 985.2799336186392	 0	
5096	 2161908106.026211	 645.7600898529926	 977.514085760768	 0	
5097	 2160967483.6038585	 630.9303066238085	 950.3485078606275	 0	
5098	 2160993610.5048876	 649.0644772361379	 981.5780775789177	 0	
5099	 2161018263.996032	 655.0058848424802	 994.253853447638	 0	
5100	 2161003431.3365235	 656.5743663967638	 997.9409597885087	 0	
5101	 2160964489.08538	 656.8248997748308	 998.6037104160212	 0	
5102	 2160186968.664547	 650.7324578717032	 987.4087372758046	 0	
5103	 2159142220.642127	 646.1470237761871	 978.3757239879748	 0	
5104	 2158060270.1811	 643.3160538325675	 972.6967209149315	 0	
5105	 2156964167.4106865	 641.1184430454653	 968.3954441685092	 0	
5106	 2155893217.5924697	 639.2978024244945	 964.8729798215365	 0	
5107	 2155163593.4987993	 640.2467624479553	 966.3977501564939	 0	
5108	 2154695843.3369184	 642.2178172288106	 970.0609883622197	 0	
5109	 2154406697.9104576	 644.455037387295	 974.3415125903691	 0	
5110	 2154153872.8138947	 645.5469958253626	 976.5766836565846	 0	
5111	 2153935138.984121	 646.2779222904516	 978.0339347951943	 0	
5112	 2153750285.1415095	 646.8974604837665	 979.2398572292819	 0	
5113	 2153608501.04245	 647.9225837681569	 981.1742201418573	 0	
5114	 2153502709.1350136	 648.9827272858711	 983.2193222408675	 0	
5115	 2153424965.066699	 649.9809060359521	 985.1626368313011	 0	
5116	 2153347359.6066747	 650.4932564247785	 986.2123958606821	 0	
5117	 2153271865.128035	 650.8405113780409	 986.9091381196082	 0	
5118	 2153205762.0626526	 651.1618700750237	 987.5382375097822	 0	
5119	 2152844155.251463	 647.2334158629635	 980.390570825347	 0	
5120	 2152161011.7626686	 642.8131674718446	 971.9450574632359	 0	
5121	 2151173471.6163235	 627.8047261371134	 944.518095719884	 0	
5122	 2150590165.0962534	 638.2801559584832	 961.7050153782841	 0	
5123	 2149852875.9588466	 640.494927585286	 966.6671219013799	 0	
5124	 2148942518.0009685	 639.9201128180468	 965.9713776554669	 0	
5125	 2147982200.9026065	 638.9717691563613	 964.2218581576012	 0	
5126	 2146971403.2410164	 637.9190383900492	 962.211705023389	 0	
5127	 2145907888.2863874	 636.8111420905102	 960.0951016716673	 0	
5128	 2145070682.3791027	 637.3556665038532	 960.9524566715288	 0	
5129	 2144409236.3996127	 638.5489461315107	 963.1526371641276	 0	
5130	 2143895812.1378736	 639.9826257456824	 965.8718841833742	 0	
5131	 2143653267.9417813	 642.2164996961847	 970.0737308965511	 0	
5132	 2143582322.6124752	 644.8217232259124	 975.0449891849105	 0	
5133	 2143618805.0781057	 647.6475990148706	 980.4790542734108	 0	
5134	 2143668627.93324	 649.1809239767716	 983.5906974234624	 0	
5135	 2143729247.7797837	 650.2241861362968	 985.6764402135627	 0	
5136	 2143800647.834733	 651.0725353491522	 987.3462346055713	 0	
5137	 2143869667.139029	 651.6330154333706	 988.4683840424126	 0	
5138	 2143937651.9829774	 652.0021471521268	 989.2119681073804	 0	
5139	 2144006490.8250287	 652.2631339588374	 989.7376206160845	 0	
5140	 2144068203.9360352	 653.6432997918743	 992.3100265567919	 0	
5141	 2144205028.281706	 656.6532220267201	 998.0119030971244	 0	
5142	 2144345939.4601922	 657.8038288797934	 1000.4735936881424	 0	
5143	 2144406591.2575004	 657.5816111318313	 1000.213317977104	 0	
5144	 2144021929.9825985	 650.5906015762422	 987.3366352164728	 0	
5145	 2143381919.07838	 628.8541945288426	 947.3621061931593	 0	
5146	 2143481584.1269896	 648.6862590239799	 980.8486077705325	 0	
5147	 2143579600.2789114	 655.123242631297	 994.5491875903691	 0	
5148	 2143647016.030316	 656.9266999087805	 998.7535062183634	 0	
5149	 2143678954.5296645	 657.1496624124713	 999.4059615303701	 0	
5150	 2143018808.4080427	 652.1010482865915	 990.1252031721269	 0	
5151	 2141983989.342116	 647.279811773085	 980.7601915176853	 0	
5152	 2140991922.2382898	 644.7697633279537	 975.6434548245226	 0	
5153	 2140052119.5181415	 643.1848407216828	 972.4790343896128	 0	
5154	 2139196739.8961675	 642.1166152142721	 970.3789098479582	 0	
5155	 2138649945.6801534	 642.1925971723003	 970.4121227646681	 0	
5156	 2138315092.6858375	 642.9230435599865	 971.74943569253	 0	
5157	 2138156137.7208145	 644.359206098609	 974.4424627308885	 0	
5158	 2138034804.8376813	 645.380322824915	 976.4586220741244	 0	
5159	 2137945159.684161	 646.1992245785711	 978.0675721280157	 0	
5160	 2137882302.3218045	 646.9369347043656	 979.5029470282323	 0	
5161	 2137819767.357993	 647.5713734803248	 980.7406758887772	 0	
5162	 2137758285.1139863	 648.0711409301053	 981.7229091083847	 0	
5163	 2137698170.7387083	 648.45497191097	 982.4801084941486	 0	
5164	 2137656046.9398377	 649.0683368175744	 983.6452632059056	 0	
5165	 2137629330.14107	 649.7277138007692	 984.9196234461529	 0	
5166	 2137620163.7540755	 650.4027639175741	 986.2312390493603	 0	
5167	 2137368023.000585	 648.9046483726096	 983.5670609564404	 0	
5168	 2136904576.5603428	 646.3548544855025	 978.7645908356769	 0	
5169	 2136179197.619144	 632.0644115225856	 952.701441444417	 0	
5170	 2136023528.5982516	 649.0674640355896	 981.9691609763976	 0	
5171	 2135713628.2592793	 650.4472182998263	 986.1437094297954	 0	
5172	 2135204204.9379966	 648.8337308235609	 983.4950827270396	 0	
5173	 2134574085.948189	 646.9145277575918	 979.8258100334458	 0	
5174	 2133815901.8968177	 644.838446634947	 975.8186885888089	 0	
5175	 2132924657.0174124	 642.6619690504942	 971.633550322797	 0	
5176	 2132016944.7367642	 640.5771108707717	 967.6226120035568	 0	
5177	 2131107617.2009625	 638.672001933806	 963.958954733677	 0	
5178	 2130224301.788998	 636.9887759531989	 960.7238826395293	 0	
5179	 2129722535.1701498	 638.4192473519422	 963.1229846773407	 0	
5180	 2129446573.0032766	 640.7442537195312	 967.4655287248984	 0	
5181	 2129363984.3837035	 644.1267529004834	 973.8575352019336	 0	
5182	 2129300352.0239232	 645.4840001822388	 976.6958037892952	 0	
5183	 2129255522.8943226	 646.1939568217425	 978.1514763538711	 0	
5184	 2129227928.5805104	 646.7245757526151	 979.1943204373176	 0	
5185	 2129203356.2640681	 647.6452109983874	 980.9281292168622	 0	
5186	 2129184154.7138965	 648.5918527868256	 982.75486613626	 0	
