Hour	 Total_subsurface_storage	 Total_surface_storage	 Total_surface_runoff	 ET	
1487	 5349596651.817783	 2045.0577299960505	 751.2246924765292	 0	
1488	 5348204952.3033285	 2009.6092134598848	 737.1380146774679	 0	
1489	 5346830399.880905	 1984.389355172863	 726.3357288282838	 0	
1490	 5345478096.344578	 1966.7208060426485	 718.5872877419533	 0	
1491	 5344154172.194367	 1954.7110991982877	 713.283258207657	 0	
1492	 5342847230.346648	 1945.7036816639554	 709.3883203314971	 0	
1493	 5341558529.785972	 1938.9885302467505	 706.4873437986885	 0	
1494	 5340291767.803213	 1934.2471354643437	 704.4014536918404	 0	
1495	 5339042389.185785	 1932.373575119324	 703.4227505103712	 0	
1496	 5337807923.358641	 1932.0390476226873	 703.1314485249138	 0	
1497	 5336582615.377972	 1932.1976458869517	 703.113962050993	 0	
1498	 5335368112.215942	 1935.7090663011331	 704.3087685159401	 0	
1499	 5334165650.397094	 1940.5871138232396	 706.1442250385679	 0	
1500	 5332957960.034684	 1944.6083551533598	 707.7835973280309	 0	
1501	 5331824105.078119	 1953.3649509239642	 711.0526135088762	 0	
1502	 5330574994.837264	 1949.2561586490308	 710.0681633227209	 0	
1503	 5329101360.375977	 1928.5183576505265	 702.7685288403175	 0	
1504	 5327751748.7587805	 1920.401743623799	 698.9760578562431	 0	
1505	 5326509489.4444895	 1920.7154078049953	 698.5639960949526	 0	
1506	 5325372480.568684	 1926.9998432428745	 700.7073598779328	 0	
1507	 5324245238.9920845	 1928.3572475704489	 701.4935622495449	 0	
1508	 5323128494.991016	 1926.3916700780478	 700.9348285802581	 0	
1509	 5322024628.561549	 1922.5608359617906	 699.5180542906282	 0	
1510	 5320957141.748276	 1922.330392762253	 699.2105551014585	 0	
1511	 5319916944.703569	 1923.5402328600296	 699.5518965600893	 0	
1512	 5318897477.730842	 1925.0043301861124	 700.0813198508844	 0	
1513	 5317928288.644088	 1930.6988414682453	 702.1036978933511	 0	
1514	 5317007189.0376	 1939.07962318924	 705.2487629330416	 0	
1515	 5316130303.116674	 1948.8106606304952	 709.0322518184447	 0	
1516	 5315345335.192066	 1965.4942871894943	 715.3506066210845	 0	
1517	 5314679674.507437	 2001.301395033537	 728.8193650840456	 0	
1518	 5314144221.864523	 2026.8106391565907	 739.765224678769	 0	
1519	 5313613056.566273	 2045.15341816704	 747.808725663218	 0	
1520	 5313084595.471291	 2058.2415050548193	 753.566562640732	 0	
1521	 5312557175.818303	 2067.534736955414	 757.7022146666309	 0	
1522	 5312033530.756456	 2074.2587057085548	 760.8104021747968	 0	
1523	 5311511933.166206	 2078.96919946647	 763.0655352882311	 0	
1524	 5310993161.18541	 2082.6341532068113	 764.7692364500857	 0	
1525	 5310475548.350589	 2085.146512689665	 765.9768160916915	 0	
1526	 5309959688.976849	 2086.875098481006	 766.8301288814591	 0	
1527	 5309445089.705931	 2088.0951349187876	 767.4381968393226	 0	
1528	 5308929698.198239	 2088.892613520963	 767.7789642984137	 0	
1529	 5308413126.238484	 2089.098981309079	 767.873999602105	 0	
1530	 5307891391.171584	 2088.2426848954847	 767.5493938538716	 0	
1531	 5307371099.008963	 2087.574517389762	 767.2432173981989	 0	
1532	 5306852173.113912	 2087.0621462587374	 766.9929754857459	 0	
1533	 5306332947.93384	 2086.568875240306	 766.7131729826467	 0	
1534	 5305818304.307125	 2086.637689064346	 766.6191627806957	 0	
1535	 5305307852.0275755	 2087.0368999773596	 766.6696360664761	 0	
1536	 5304800465.661573	 2087.5318977520433	 766.7788745955127	 0	
1537	 5304295851.824142	 2088.04746195415	 766.9096324303309	 0	
1538	 5303781902.905431	 2086.8610040750564	 766.4422771375602	 0	
1539	 5303034696.716694	 2054.8039762107815	 754.9815936102843	 0	
1540	 5302314298.193731	 2034.8072479625334	 746.3242295933926	 0	
1541	 5301569406.656023	 2017.9599685756848	 739.063889417851	 0	
1542	 5300830686.413246	 2006.398537909293	 733.8977230632271	 0	
1543	 5300111955.238371	 2000.57208125782	 731.0449363757446	 0	
1544	 5299412405.897658	 1998.6469528517562	 729.8820255382477	 0	
1545	 5298730379.9757395	 1999.271720031002	 729.8502179972105	 0	
1546	 5298041569.435638	 1998.9491235806054	 729.6604092757611	 0	
1547	 5297341638.840128	 1997.6091188985497	 729.1130367467066	 0	
1548	 5296542690.171529	 1994.990984879892	 728.0873852220092	 0	
1549	 5296062060.6903105	 2021.7912108728972	 737.2275311247315	 0	
1550	 5295582846.921151	 2040.4672645923226	 745.0047528075054	 0	
1551	 5294675948.899668	 2022.6570823946804	 739.9412756272926	 0	
1552	 5293841926.308556	 2012.9919446755616	 735.9429694386516	 0	
1553	 5293097451.516448	 2011.5747612028067	 734.8639783139768	 0	
1554	 5292646417.947366	 2033.8804032272558	 742.4609726930485	 0	
1555	 5292201119.97084	 2049.8792809443544	 749.099572769181	 0	
1556	 5291761347.72608	 2061.2715526258653	 754.0842680025823	 0	
1557	 5291326030.2834425	 2069.431679308337	 757.7082374119622	 0	
1558	 5290896451.340972	 2075.5450729923705	 760.4165790128577	 0	
1559	 5290470313.596245	 2080.0435360120896	 762.4087031514503	 0	
1560	 5290045030.719822	 2083.0006483966554	 763.7741143642402	 0	
1561	 5289622331.069437	 2085.2632047201514	 764.801991680578	 0	
1562	 5289195717.263359	 2086.3087414610213	 765.3276111924188	 0	
1563	 5288764162.909096	 2086.397262355944	 765.3678412237356	 0	
1564	 5288193190.063877	 2068.197589718853	 758.9070793118547	 0	
1565	 5287579690.859439	 2051.228287579343	 751.9926037364959	 0	
1566	 5286920735.419843	 2035.9625335924945	 745.6170932841026	 0	
1567	 5286264847.441692	 2025.6761645359884	 741.0700657451473	 0	
1568	 5285612716.03919	 2018.7875486843589	 737.9652071992326	 0	
1569	 5284961406.675992	 2013.978529335048	 735.7968114359448	 0	
1570	 5284262529.62183	 2008.6791556144974	 733.5981814604509	 0	
1571	 5283507804.157093	 2001.3509515450241	 730.6927207921035	 0	
1572	 5282678607.1480875	 1990.973868079561	 726.6455609243441	 0	
1573	 5281977700.191898	 1994.0649223721678	 727.0901992708154	 0	
1574	 5281572755.604632	 2021.0743566778629	 736.4524494545276	 0	
1575	 5281188786.681179	 2042.2764015939931	 745.0866698154044	 0	
1576	 5280808490.673828	 2057.248221983866	 751.5565532545229	 0	
1577	 5280425354.120779	 2067.0541140112705	 755.9670383816463	 0	
1578	 5280037105.363075	 2072.5503377473465	 758.5729765789727	 0	
1579	 5279651076.252789	 2076.805658278064	 760.3521355848801	 0	
1580	 5279267232.905473	 2079.723354989897	 761.5731744763649	 0	
1581	 5278883740.914272	 2081.741799748743	 762.415556059232	 0	
1582	 5278509135.312356	 2084.4214134575914	 763.4449100091385	 0	
1583	 5278140195.564336	 2087.0006001134448	 764.4476388629571	 0	
1584	 5277771810.235342	 2088.8668719284456	 765.1887686536764	 0	
1585	 5277404345.158222	 2090.1728575084812	 765.7135475534395	 0	
1586	 5277037576.010083	 2091.067642938783	 766.0723329796843	 0	
1587	 5276669528.646971	 2091.4109714370597	 766.2163751149964	 0	
1588	 5276304245.736356	 2091.9327158371852	 766.3963295406388	 0	
1589	 5275935268.124625	 2091.6206460497688	 766.2930440919057	 0	
1590	 5275555018.41615	 2089.5158717483087	 765.5260614608773	 0	
1591	 5275171366.814997	 2087.4772851936596	 764.686894626253	 0	
1592	 5274604095.026649	 2060.8274944175005	 755.2907060434652	 0	
1593	 5274033078.387286	 2040.5262812621654	 747.0914930235117	 0	
1594	 5273474885.497048	 2029.7665683092694	 742.1433705592457	 0	
1595	 5273091839.309772	 2045.181909444107	 746.6911045065775	 0	
1596	 5272709449.526706	 2056.3049449091072	 751.0585880776123	 0	
1597	 5272349884.172191	 2066.690124658696	 755.2222826824773	 0	
1598	 5271990811.9743	 2073.8320044439174	 758.2436303737178	 0	
1599	 5271607378.164669	 2075.8466569978427	 759.3299602698397	 0	
1600	 5271222153.522824	 2076.8306728953853	 759.7982871456757	 0	
1601	 5270835827.192634	 2077.1783201010517	 759.9614144875918	 0	
1602	 5270455062.176923	 2077.663737288584	 760.1342394978434	 0	
1603	 5270074816.3831005	 2077.9042698484427	 760.2294510205927	 0	
1604	 5269694713.197463	 2077.922554715477	 760.2406945734585	 0	
1605	 5269314140.768016	 2077.7119632190297	 760.1597143584884	 0	
1606	 5268952596.389918	 2079.864501509237	 760.8859106694595	 0	
1607	 5268607477.332222	 2083.334768892522	 762.1813572233036	 0	
1608	 5268262664.335608	 2085.692822835654	 763.1717719063491	 0	
1609	 5267919283.723859	 2087.3686262797887	 763.8859985559828	 0	
1610	 5267577326.392038	 2088.578463461852	 764.3969712248485	 0	
1611	 5267235149.122601	 2089.3278830450663	 764.7155219926422	 0	
1612	 5266880160.828275	 2088.004015687127	 764.2776629749582	 0	
1613	 5266333520.666186	 2060.425324924905	 754.5937053535589	 0	
1614	 5265712097.53671	 2029.104555435535	 742.4707898271331	 0	
1615	 5265118730.983405	 2011.565359237755	 734.6659038266157	 0	
1616	 5264549821.172553	 2002.796242047822	 730.4508248178427	 0	
1617	 5263990053.512165	 1997.9034124141283	 728.0936478607147	 0	
1618	 5263636926.772404	 2022.7763653329478	 736.3498179666544	 0	
1619	 5263299089.719287	 2042.0311974642661	 744.1247846993817	 0	
1620	 5262936174.106209	 2053.1997836165624	 749.0653845131808	 0	
1621	 5262585810.639159	 2062.3152673009845	 752.8788610659864	 0	
1622	 5263036309.755272	 2103.1914716443266	 767.6695205416555	 0	
1623	 5264597085.599022	 2177.665326478551	 796.3152270539351	 0	
1624	 5264570139.691782	 2164.550123055022	 795.6179721895656	 0	
1625	 5265231727.480146	 2184.113457543014	 802.842860786397	 0	
1626	 5265484217.37441	 2181.1487276373314	 802.8667257000894	 0	
1627	 5265253123.549918	 2159.0616584129384	 794.9879354830341	 0	
1628	 5265004187.745365	 2142.0184148928643	 787.761662631606	 0	
1629	 5264713373.158429	 2126.008632564484	 780.9719987596014	 0	
1630	 5264330977.30211	 2114.0645547230774	 775.7444120991141	 0	
1631	 5263937283.061949	 2104.311848435799	 771.4680334377423	 0	
1632	 5263949564.206544	 2115.695816743489	 774.7937602385517	 0	
1633	 5263566657.285861	 2106.790886233743	 772.0117544028061	 0	
1634	 5263458939.02556	 2112.879372859428	 773.6085191566603	 0	
1635	 5263426223.649809	 2116.903822010788	 775.0770174948005	 0	
1636	 5263140900.215961	 2109.2838278626277	 772.5128502578909	 0	
1637	 5262751585.296369	 2101.6070899047986	 769.4768788820674	 0	
1638	 5262856210.958805	 2116.3846681007817	 774.1116467323625	 0	
1639	 5299064992.599401	 3548.3864110733575	 1401.4720705032746	 0	
1640	 5319257458.618047	 3853.8804097439024	 1657.5983074375333	 0	
1641	 5320156513.606437	 3307.1263391223533	 1422.6861130131683	 0	
1642	 5318556770.714715	 2868.3876170711637	 1189.8853676059946	 0	
1643	 5316865867.6920395	 2591.0471007300885	 1034.4289881038771	 0	
1644	 5315155049.554183	 2415.308455294444	 935.9005324754999	 0	
1645	 5313274073.0165	 2302.226008529309	 873.8068136483672	 0	
1646	 5311298871.52137	 2220.9166902360994	 831.80150773821	 0	
1647	 5309805553.9219055	 2172.264597859926	 806.1296778497211	 0	
1648	 5307899950.249011	 2109.9487433625195	 779.0402280493789	 0	
1649	 5306182786.726674	 2068.8911650491673	 760.0798558456675	 0	
1650	 5304781903.119953	 2051.607253949696	 750.8370134304228	 0	
1651	 5303363382.926327	 2035.4286391916223	 743.6031580817147	 0	
1652	 5302057203.605827	 2027.7466234881595	 739.6750817585291	 0	
1653	 5300854423.142867	 2026.8660788214365	 738.626487397725	 0	
1654	 5299680530.293733	 2025.4933492164403	 737.8715239966168	 0	
1655	 5298538410.45221	 2024.167499534124	 737.223232715647	 0	
1656	 5297424455.633961	 2023.037314669266	 736.6774439270831	 0	
1657	 5296365441.643165	 2025.775998113017	 737.4908505798876	 0	
1658	 5295355389.586215	 2030.526019965751	 739.1855886327056	 0	
1659	 5294753987.227074	 2051.2527082804977	 746.5705666276035	 0	
1660	 5295170026.3697195	 2107.099275696526	 767.0353760145769	 0	
1661	 5295853111.847813	 2157.0620911225783	 787.4227175541183	 0	
1662	 5294888087.33188	 2123.548037472916	 778.4005290339765	 0	
1663	 5293924315.446873	 2096.439210502185	 767.8121587377038	 0	
1664	 5292976953.540771	 2075.921810051181	 759.1568511042352	 0	
1665	 5292052977.61699	 2060.5316169390603	 752.5745051380978	 0	
1666	 5291063895.09891	 2043.5715916550134	 745.8097356291787	 0	
1667	 5289989778.0646105	 2023.1182650658207	 737.8707635881497	 0	
1668	 5288801900.46485	 1997.813204145765	 728.0245249125179	 0	
1669	 5287559681.753897	 1972.6660762815172	 717.9570714988178	 0	
1670	 5286256116.609206	 1947.237933127486	 707.6934411315908	 0	
1671	 5284884063.604407	 1920.9273409103666	 697.097369611447	 0	
1672	 5283689378.152073	 1914.6474707308753	 693.4108842831582	 0	
1673	 5282658846.405776	 1923.3660126330667	 695.8233656281452	 0	
1674	 5281784120.991316	 1942.9548833974154	 702.8645229667404	 0	
1675	 5280927382.355023	 1954.9650051740184	 707.9273441922783	 0	
1676	 5280078526.086321	 1960.8076850033115	 710.5216627921877	 0	
1677	 5279232235.109074	 1961.34860796113	 710.9491943004388	 0	
1678	 5278422862.935118	 1965.0701115583995	 712.2097592542889	 0	
1679	 5277630816.536412	 1968.2364751206935	 713.4260648842152	 0	
1680	 5276840756.52956	 1968.8014506263876	 713.7799320494636	 0	
1681	 5276134773.421344	 1979.6788226594301	 717.6131176820029	 0	
1682	 5275485923.644224	 1993.6222184295345	 723.0014525846312	 0	
1683	 5274820297.976557	 1999.4786304513643	 725.8123201113111	 0	
1684	 5274262112.612976	 2025.4602533466498	 735.3122839980392	 0	
1685	 5273785323.25865	 2044.6098470785673	 743.2919673502468	 0	
1686	 5273317754.215281	 2058.4516279636277	 749.3514759504363	 0	
1687	 5272848525.826493	 2066.957412759869	 753.3311730784831	 0	
1688	 5272227861.381009	 2051.9546006490045	 748.6668716094854	 0	
1689	 5271564841.977048	 2033.8932571410166	 741.8516601401633	 0	
1690	 5270888291.271671	 2019.6101758934087	 735.870455758098	 0	
1691	 5270217180.486437	 2010.1799384891676	 731.6807005854799	 0	
1692	 5269543863.323652	 2003.2369490025367	 728.595579868922	 0	
1693	 5269099815.962163	 2027.949920969472	 736.6591654704702	 0	
1694	 5268674220.9522	 2047.012376900298	 744.3352595440141	 0	
1695	 5268238804.988923	 2058.628965607585	 749.4662084069957	 0	
1696	 5267802405.834852	 2066.0166390062004	 752.7905670680836	 0	
1697	 5267365503.582499	 2070.5609874741494	 754.8699727553645	 0	
1698	 5266933840.42401	 2073.732205658996	 756.2703312543542	 0	
1699	 5266510958.913867	 2076.6049725147777	 757.4819146867565	 0	
1700	 5266096803.089371	 2079.515938436213	 758.615236429482	 0	
1701	 5265692434.528739	 2082.3217446200983	 759.7277007500046	 0	
1702	 5265294353.152591	 2084.6046478913117	 760.6810316043993	 0	
1703	 5264882463.328078	 2083.9672357936865	 760.5878295829725	 0	
1704	 5264257870.500938	 2053.816873767227	 750.002444689556	 0	
1705	 5263620856.936504	 2030.1199995477314	 740.3186913764781	 0	
1706	 5262971532.368048	 2010.9027465608233	 732.2839877710164	 0	
1707	 5262308534.94094	 1994.7964546924527	 725.4939276366268	 0	
1708	 5261648160.020278	 1983.1146626650266	 720.4299162140568	 0	
1709	 5260989932.3602705	 1974.392954340733	 716.6424080966555	 0	
1710	 5260333273.23873	 1967.6415446558499	 713.7250302909111	 0	
1711	 5259696426.83796	 1965.079004955705	 712.3652069644357	 0	
1712	 5259078772.1109295	 1965.3797687969218	 712.2017056104395	 0	
1713	 5258477360.346583	 1967.28507373872	 712.7592420788162	 0	
1714	 5257865372.831944	 1967.249444841722	 712.7593224211504	 0	
1715	 5257239636.469646	 1965.5645406325248	 712.1328891719071	 0	
1716	 5256595753.043587	 1962.3931964354997	 710.9211497972931	 0	
1717	 5256022322.805367	 1970.5001148733243	 713.5117353952832	 0	
1718	 5255669808.719411	 2003.8648822085163	 725.3183181177438	 0	
1719	 5255337956.337573	 2029.31554845243	 735.798101898266	 0	
1720	 5255009796.65785	 2047.015347786317	 743.5630287475907	 0	
1721	 5254681719.6487255	 2059.058278893772	 748.9643640097611	 0	
1722	 5254360582.49436	 2067.604237277759	 752.815152482573	 0	
1723	 5254037605.187125	 2073.0955388999373	 755.3623271408894	 0	
1724	 5253702881.918023	 2075.455438066665	 756.5548998542498	 0	
1725	 5253352155.634766	 2074.9980533828148	 756.5085829314019	 0	
1726	 5252796593.159082	 2046.7627759088807	 746.6169863723483	 0	
1727	 5252213016.053574	 2021.944097156646	 736.6642130627552	 0	
1728	 5251601937.422175	 1999.878755250322	 727.5874237693633	 0	
1729	 5250970137.212144	 1984.6452819993897	 720.9679672870512	 0	
1730	 5250284539.356695	 1974.0191269688398	 716.2964964312736	 0	
1731	 5249605767.859567	 1966.5157943170489	 712.9905479838064	 0	
1732	 5248923106.123986	 1960.358752782538	 710.3334676583529	 0	
1733	 5248238262.13546	 1955.1305919967865	 708.0801600366498	 0	
1734	 5247552570.450529	 1950.4840681838136	 706.0872588364302	 0	
1735	 5246860501.796346	 1947.0221672478751	 704.549866174838	 0	
1736	 5246160153.1385765	 1944.2076462055654	 703.309157492724	 0	
1737	 5245448015.0188875	 1941.7618787324127	 702.2485887632128	 0	
1738	 5244638819.89442	 1937.6067141553303	 700.6356600042781	 0	
1739	 5243712515.707892	 1932.0032127695845	 698.4631112892511	 0	
1740	 5242635467.627604	 1924.9298742618098	 695.7165508708545	 0	
1741	 5241688167.776213	 1930.63088712902	 697.2952505294653	 0	
1742	 5240806752.891472	 1935.1945086105845	 699.0586643803302	 0	
1743	 5239848977.283189	 1930.3306552377082	 697.6093223319922	 0	
1744	 5238976620.446377	 1928.7314267383103	 696.8462291456937	 0	
1745	 5238189956.699181	 1931.0859694631185	 697.5151545237345	 0	
1746	 5237513384.4091	 1939.0834971895463	 700.3307612687655	 0	
1747	 5236820615.50505	 1938.5790942104752	 700.5090983144584	 0	
1748	 5236110202.377873	 1931.8460727161032	 698.2000056573191	 0	
1749	 5235367288.952673	 1919.6953380552711	 693.6933693885626	 0	
1750	 5234635628.61581	 1911.601064562848	 690.2739318141265	 0	
1751	 5233911981.10951	 1905.6148567477678	 687.7265286178265	 0	
1752	 5233213027.8386	 1901.9564939232341	 686.1151913483483	 0	
1753	 5232527456.98937	 1897.7341230414502	 684.4415060996437	 0	
1754	 5231830004.315488	 1889.615763091834	 681.4241514995689	 0	
1755	 5231117941.841876	 1877.5934642359027	 676.8977757627363	 0	
1756	 5230481835.959942	 1876.949160723887	 676.0527572172285	 0	
1757	 5229913129.745453	 1883.4773510462292	 678.1444733751786	 0	
1758	 5229407406.278691	 1894.530209931093	 682.2008839512096	 0	
1759	 5228921177.558545	 1905.8973279323193	 686.6407778334594	 0	
1760	 5228453297.998163	 1916.7003942538845	 690.9409461077198	 0	
1761	 5227999800.235612	 1926.4329785585294	 694.8528012210327	 0	
1762	 5227495492.593628	 1933.463276090842	 697.7814851888227	 0	
1763	 5226927086.563797	 1936.2004274581313	 699.0947089850771	 0	
1764	 5226265640.781754	 1933.2072880400615	 698.2046971384096	 0	
1765	 5225470241.461877	 1919.5692505438326	 693.3348520545206	 0	
1766	 5224513326.35172	 1896.429199828228	 684.693998853005	 0	
1767	 5223369292.517434	 1864.644825031776	 672.6955813737397	 0	
1768	 5222323491.007739	 1842.6803804550268	 663.6829638192474	 0	
1769	 5221372458.398131	 1829.661157253368	 658.0993872221031	 0	
1770	 5220514665.752549	 1824.121968010092	 655.5598963213225	 0	
1771	 5219783472.869599	 1828.2612966686115	 656.738784129894	 0	
1772	 5219162883.956925	 1839.2003278269476	 660.7037346564504	 0	
1773	 5218638999.100254	 1854.6740386439023	 666.5140182641322	 0	
1774	 5218156265.209297	 1869.379607286086	 672.1596400933644	 0	
1775	 5217717127.62391	 1883.5966472514604	 677.6071191535439	 0	
1776	 5217317301.541241	 1897.6487793683727	 682.9965746473629	 0	
1777	 5216965053.069112	 1914.2547118328662	 689.3146715780372	 0	
1778	 5216656120.001084	 1931.7290287036242	 696.1380692982268	 0	
1779	 5216386702.325965	 1949.0457787529979	 703.0619822872776	 0	
1780	 5216164045.360284	 1965.5509420824797	 709.7903717355288	 0	
1781	 5215979640.1195135	 1981.0471153713615	 716.1969174446514	 0	
1782	 5215830243.672132	 1995.6172095980403	 722.2350203940571	 0	
1783	 5223174447.168546	 2298.3075537481154	 835.2801819315101	 0	
1784	 5230556706.239271	 2508.2598233041444	 935.0134879463184	 0	
1785	 5252162816.798879	 3186.1097091438132	 1251.805675161898	 0	
1786	 5357653648.414423	 6619.975541172434	 3519.28292003817	 0	
1787	 5466646760.27647	 9017.019785140745	 6023.566874442337	 0	
1788	 5479529742.9387665	 7212.881882400882	 4666.227097603887	 0	
1789	 5474112944.769487	 5508.186498498695	 3193.8443905321733	 0	
1790	 5489344581.138444	 5400.226065091721	 2896.313831425059	 0	
1791	 5476393309.378331	 4122.458211557945	 2045.6949668617103	 0	
1792	 5464872062.4023485	 3304.8363604660594	 1495.589045910318	 0	
1793	 5455522148.352087	 2812.786851062304	 1177.940016468124	 0	
1794	 5447717160.738437	 2511.468006673171	 994.5464073545933	 0	
1795	 5441152734.771009	 2332.0745850093604	 890.331859525826	 0	
1796	 5435529622.357774	 2226.855451755817	 831.5589808812674	 0	
1797	 5430645084.642602	 2167.7621053745524	 799.1503786222304	 0	
1798	 5426291389.619975	 2131.9323220753035	 780.3993515422666	 0	
1799	 5422372399.308299	 2111.376309167425	 769.7584331608549	 0	
1800	 5418821778.260447	 2101.1781124257677	 764.3630595893809	 0	
1801	 5415597796.44035	 2099.608606750572	 762.961619323787	 0	
1802	 5412699873.941657	 2107.2535129567514	 765.4625529598288	 0	
1803	 5409919435.2568	 2106.058249327332	 765.5265691238883	 0	
1804	 5407296217.284705	 2103.29661156099	 764.7923860241121	 0	
1805	 5404793438.018576	 2098.373862441019	 763.1292534102706	 0	
1806	 5402417887.883077	 2094.0467827864563	 761.5342936713291	 0	
1807	 5400171047.319973	 2092.0831706956787	 760.7525906914938	 0	
1808	 5398040083.559019	 2091.7627302434125	 760.6406537970647	 0	
1809	 5396016150.529951	 2092.723204621181	 761.056512036191	 0	
1810	 5396431359.626269	 2193.7924322760073	 796.8618135073272	 0	
1811	 5394402751.776832	 2158.2494869083066	 789.2561868055438	 0	
1812	 5392339491.973045	 2125.115055973963	 776.8352301171194	 0	
1813	 5390295543.635657	 2095.915340524894	 764.9508199369353	 0	
1814	 5388218251.94632	 2066.7219905531006	 753.2399782978838	 0	
1815	 5386104474.260359	 2036.8179517219885	 741.453788591112	 0	
1816	 5395866701.377448	 2518.04371888853	 917.4432914280658	 0	
1817	 5393526845.205939	 2348.6325705677655	 877.2308246767274	 0	
1818	 5396008538.015245	 2433.6120756364858	 904.9389256561724	 0	
1819	 5393661330.471373	 2288.707540036691	 854.591927393023	 0	
1820	 5391371451.775854	 2185.6155524104543	 810.1065915914052	 0	
1821	 5389170471.783851	 2115.7484139048242	 778.5005569625457	 0	
1822	 5389500485.227921	 2177.9396857742922	 795.2020838902783	 0	
1823	 5389869747.536013	 2226.2892643128525	 814.4187547210139	 0	
1824	 5387908189.7503195	 2163.5126250036533	 794.7478513478649	 0	
1825	 5386019333.47325	 2120.361560544732	 776.7893383580312	 0	
1826	 5384224904.417854	 2094.140753206749	 764.8293378252475	 0	
1827	 5382520046.072692	 2079.3555072166705	 757.8035765661781	 0	
1828	 5380906576.710033	 2072.668182923339	 754.3918940443925	 0	
1829	 5379375370.032984	 2071.2591085148742	 753.3790349630416	 0	
1830	 5377927486.802031	 2073.6271588404456	 754.031806570401	 0	
1831	 5376540520.209409	 2077.4707097577893	 755.4357666613538	 0	
1832	 5375204191.398842	 2081.5773841594873	 757.0452244954812	 0	
1833	 5373904808.115437	 2085.134955905975	 758.4832112737857	 0	
1834	 5372605450.121699	 2086.550275651071	 759.1555249276671	 0	
1835	 5371294815.392552	 2085.4943799623225	 758.8831886205406	 0	
1836	 5369954448.564458	 2081.5014999016144	 757.4773764912609	 0	
1837	 5368611529.106599	 2076.1653898674676	 755.4525276437449	 0	
1838	 5381171540.467713	 2654.501483184675	 974.5636905555158	 0	
1839	 5379451255.716861	 2460.0202188298413	 929.2052337749981	 0	
1840	 5377752222.720349	 2323.215232637026	 872.5127931067292	 0	
1841	 5376113895.4599495	 2231.8964609371214	 830.2155843348213	 0	
1842	 5374539566.971109	 2171.5824033621298	 801.5966155252102	 0	
1843	 5373052395.629565	 2132.297559437899	 782.9391200762623	 0	
1844	 5371641222.869178	 2107.4885989782138	 771.162401879028	 0	
1845	 5370288376.024098	 2091.8965036712466	 763.7531399569122	 0	
1846	 5368997971.174614	 2085.80525487429	 760.3261015749707	 0	
1847	 5367764138.120653	 2085.425609915831	 759.4792763104466	 0	
1848	 5366581596.979297	 2088.339641754347	 760.191472568137	 0	
1849	 5365406175.989475	 2087.7018415510465	 759.9590545497268	 0	
1850	 5365291012.699495	 2129.5548374380396	 774.4237930876716	 0	
1851	 5365162865.742616	 2155.249358992493	 785.4794427893704	 0	
1852	 5364017103.944433	 2133.581496836392	 779.4966160588082	 0	
1853	 5362908024.38898	 2120.810832404089	 774.2691001783118	 0	
1854	 5361850252.306993	 2115.1737235586006	 771.5534112432401	 0	
1855	 5361906899.169839	 2157.1077514111917	 785.8751970782631	 0	
1856	 5360838838.150216	 2136.6096689039127	 780.7465374347789	 0	
1857	 5359741183.643478	 2116.758426800628	 773.2375719950633	 0	
1858	 5358606210.950239	 2100.017102755251	 766.3112019824939	 0	
1859	 5357416907.650743	 2084.5778138392984	 759.9248119970079	 0	
1860	 5356145780.337952	 2068.518507633922	 753.4491978070683	 0	
1861	 5354863425.387524	 2053.218122350905	 747.2769058351726	 0	
1862	 5353567149.262471	 2038.7018298171606	 741.4236233522067	 0	
1863	 5352254137.633867	 2024.804939369357	 735.7973768125576	 0	
1864	 5350965020.431848	 2013.1542120292665	 730.9699934524475	 0	
1865	 5349703173.04206	 2003.8411425091417	 727.0713971399366	 0	
1866	 5348485329.536747	 1997.4120112368976	 724.2624933997104	 0	
1867	 5347246915.415807	 1985.8035186894283	 719.8269919477086	 0	
1868	 5345988207.695321	 1970.9752380985758	 714.0871186843667	 0	
1869	 5345063896.754621	 1968.6852605579563	 712.4571627914743	 0	
1870	 5344766026.760551	 2000.1570858111975	 722.987267905479	 0	
1871	 5353440443.321369	 2400.9126922963874	 870.825229890583	 0	
1872	 5363754475.008462	 2754.5033294850027	 1033.8161776467807	 0	
1873	 5402886224.585732	 4149.435867054664	 1751.032860765624	 0	
1874	 5400603431.676867	 3417.0156266363347	 1479.9140408198366	 0	
1875	 5399647413.773959	 3005.2920669118466	 1254.488277614288	 0	
1876	 5399815149.428501	 2793.782348032571	 1123.7835058036392	 0	
1877	 5430153338.83425	 3940.0840367662067	 1647.1092389877788	 0	
1878	 5490868560.484902	 5891.409580675528	 2930.6668261952145	 0	
1879	 5541351156.750994	 7027.266436417578	 3902.378358722628	 0	
1880	 5541198360.527082	 5723.054194067234	 3069.1881964504564	 0	
1881	 5558430915.368708	 5730.0218553387795	 2949.213043419676	 0	
1882	 5545574405.315539	 4400.69316647074	 2121.9235763380925	 0	
1883	 5597874650.629613	 6517.267784156101	 3318.406862107087	 0	
1884	 5588082833.870074	 5091.95350223988	 2540.804611742512	 0	
1885	 5582975040.643403	 4321.728501787193	 2013.0437308255496	 0	
1886	 5581092604.152288	 3932.6397808806223	 1730.1872710630066	 0	
1887	 5581619649.81431	 3762.750746718591	 1596.6277422401718	 0	
1888	 5580421632.937348	 3557.8815918953437	 1474.6256438719047	 0	
